,name_short,Matrix short,Polarity,detectability,intensity,log10_intensity
868,Cytidine,CHCA,positive,1,16821.177,4.22588219823403
869,Cytidine,CMBT,negative,0,0.0,0.0
870,Cytidine,CMBT,positive,1,2663.91072,3.425682663846329
871,Cytidine,ClCCA,negative,0,0.0,0.0
872,Cytidine,ClCCA,positive,1,2917.3937300000002,3.465143883592769
873,Cytidine,DAN,negative,1,2517.6496899999997,3.4011677672283196
874,Cytidine,DAN,positive,1,2196.0067200000003,3.3418313853021466
875,Cytidine,DHAP,negative,0,0.0,0.0
876,Cytidine,DHAP,positive,1,4561.06152,3.659161137498363
877,Cytidine,DHB,negative,0,0.0,0.0
878,Cytidine,DHB,positive,1,34223.0747,4.534331715151787
879,Cytidine,MAPS,negative,0,0.0,0.0
880,Cytidine,MAPS,positive,0,0.0,0.0
881,Cytidine,NEDC,negative,0,0.0,0.0
882,Cytidine,NEDC,positive,1,23.550085,1.390053000123633
883,Cytidine,NOR,negative,1,335.36893,2.5268158737111177
884,Cytidine,NOR,positive,1,6112.999217,3.7863253787713913
885,Cytidine,pNA,negative,1,109.34706,2.042760766652309
886,Cytidine,pNA,positive,1,11381.173299999999,4.056225193700768
887,Cytidine monophosphate,9AA,negative,0,0.0,0.0
888,Cytidine monophosphate,9AA,positive,1,14848.22938,4.171703915963149
889,Cytidine monophosphate,CHCA,negative,0,0.0,0.0
890,Cytidine monophosphate,CHCA,positive,1,283012.2283,5.451806735324396
891,Cytidine monophosphate,CMBT,negative,0,0.0,0.0
892,Cytidine monophosphate,CMBT,positive,1,3261.7664,3.5135859812893706
893,Cytidine monophosphate,ClCCA,negative,0,0.0,0.0
894,Cytidine monophosphate,ClCCA,positive,1,26058.29181,4.415962609105335
895,Cytidine monophosphate,DAN,negative,0,0.0,0.0
896,Cytidine monophosphate,DAN,positive,1,6191.4385,3.7918617020978798
897,Cytidine monophosphate,DHAP,negative,0,0.0,0.0
898,Cytidine monophosphate,DHAP,positive,0,0.0,0.0
899,Cytidine monophosphate,DHB,negative,0,0.0,0.0
900,Cytidine monophosphate,DHB,positive,1,67418.8103,4.8287875262066215
901,Cytidine monophosphate,MAPS,negative,0,0.0,0.0
902,Cytidine monophosphate,MAPS,positive,0,0.0,0.0
903,Cytidine monophosphate,NEDC,negative,0,0.0,0.0
904,Cytidine monophosphate,NEDC,positive,0,0.0,0.0
905,Cytidine monophosphate,NOR,negative,1,10085.86,4.003755993104502
906,Cytidine monophosphate,NOR,positive,1,60455.488,4.781442914814652
907,Cytidine monophosphate,pNA,negative,0,0.0,0.0
908,Cytidine monophosphate,pNA,positive,1,44618.15488,4.649521340165021
909,Cytosine,9AA,negative,1,340.1688,2.5329693079368925
910,Cytosine,9AA,positive,1,75.46014,1.8834350888853608
911,Cytosine,CHCA,negative,0,0.0,0.0
912,Cytosine,CHCA,positive,1,21671.2634,4.33590427037835
913,Cytosine,CMBT,negative,0,0.0,0.0
914,Cytosine,CMBT,positive,1,819.3825999999999,2.9140164405747755
915,Cytosine,ClCCA,negative,0,0.0,0.0
916,Cytosine,ClCCA,positive,1,2386.88935,3.3780141985889127
917,Cytosine,DAN,negative,1,2334.9692,3.3684671122596144
918,Cytosine,DAN,positive,1,4816.59294,3.682830101727035
919,Cytosine,DHAP,negative,0,0.0,0.0
920,Cytosine,DHAP,positive,1,2344.20754,3.3701812818009778
921,Cytosine,DHB,negative,0,0.0,0.0
922,Cytosine,DHB,positive,1,13548.9678,4.131938263158843
923,Cytosine,MAPS,negative,0,0.0,0.0
924,Cytosine,MAPS,positive,0,0.0,0.0
925,Cytosine,NEDC,negative,0,0.0,0.0
926,Cytosine,NEDC,positive,1,143.35178,2.159422143529601
927,Cytosine,NOR,negative,0,0.0,0.0
928,Cytosine,NOR,positive,1,1191.4731,3.0764485909378703
929,Cytosine,pNA,negative,1,391.39383,2.5937221699158104
930,Cytosine,pNA,positive,1,12153.5923,4.084740395937082
931,DG 18:0-22:6,9AA,negative,0,0.0,0.0
932,DG 18:0-22:6,9AA,positive,0,0.0,0.0
933,DG 18:0-22:6,CHCA,negative,0,0.0,0.0
934,DG 18:0-22:6,CHCA,positive,1,129.27316,2.114854947833886
935,DG 18:0-22:6,CMBT,negative,0,0.0,0.0
936,DG 18:0-22:6,CMBT,positive,1,298.86901,2.476931585861494
937,DG 18:0-22:6,ClCCA,negative,0,0.0,0.0
938,DG 18:0-22:6,ClCCA,positive,1,302.33978,2.481929367454209
939,DG 18:0-22:6,DAN,negative,0,0.0,0.0
940,DG 18:0-22:6,DAN,positive,0,0.0,0.0
941,DG 18:0-22:6,DHAP,negative,0,0.0,0.0
942,DG 18:0-22:6,DHAP,positive,1,561.19323,2.749885611475361
943,DG 18:0-22:6,DHB,negative,0,0.0,0.0
944,DG 18:0-22:6,DHB,positive,1,167.82597,2.22743925366506
945,DG 18:0-22:6,MAPS,negative,0,0.0,0.0
946,DG 18:0-22:6,MAPS,positive,0,0.0,0.0
947,DG 18:0-22:6,NEDC,negative,0,0.0,0.0
948,DG 18:0-22:6,NEDC,positive,0,0.0,0.0
949,DG 18:0-22:6,NOR,negative,0,0.0,0.0
950,DG 18:0-22:6,NOR,positive,0,0.0,0.0
951,DG 18:0-22:6,pNA,negative,0,0.0,0.0
952,DG 18:0-22:6,pNA,positive,0,0.0,0.0
953,Dihydroxyacetone,9AA,positive,0,0.0,0.0
954,Dihydroxyacetone,CHCA,negative,0,0.0,0.0
955,Dihydroxyacetone,CHCA,positive,0,0.0,0.0
956,Dihydroxyacetone,ClCCA,negative,0,0.0,0.0
957,Dihydroxyacetone,DAN,negative,0,0.0,0.0
958,Dihydroxyacetone,DHAP,negative,0,0.0,0.0
959,Dihydroxyacetone,DHAP,positive,0,0.0,0.0
960,Dihydroxyacetone,MAPS,positive,0,0.0,0.0
961,Dihydroxyacetone,NEDC,positive,0,0.0,0.0
962,Dihydroxyacetone,NOR,positive,0,0.0,0.0
963,Dihydroxyacetone,pNA,negative,0,0.0,0.0
964,Dihydroxyacetone,pNA,positive,0,0.0,0.0
965,Dihydroxyacetone phosphate,9AA,negative,1,19646.547,4.29330833634685
966,Dihydroxyacetone phosphate,9AA,positive,0,0.0,0.0
967,Dihydroxyacetone phosphate,CHCA,negative,1,302.13666,2.4816384611876354
968,Dihydroxyacetone phosphate,CHCA,positive,1,469.535507,2.672592401222006
969,Dihydroxyacetone phosphate,CMBT,negative,0,0.0,0.0
970,Dihydroxyacetone phosphate,CMBT,positive,0,0.0,0.0
971,Dihydroxyacetone phosphate,ClCCA,negative,0,0.0,0.0
972,Dihydroxyacetone phosphate,ClCCA,positive,1,210.82950400000001,2.3259864493126092
973,Dihydroxyacetone phosphate,DAN,negative,0,0.0,0.0
974,Dihydroxyacetone phosphate,DAN,positive,0,0.0,0.0
975,Dihydroxyacetone phosphate,DHAP,negative,0,0.0,0.0
976,Dihydroxyacetone phosphate,DHAP,positive,1,69.45107,1.8478875934931647
977,Dihydroxyacetone phosphate,DHB,negative,1,65.03279,1.8197596473564017
978,Dihydroxyacetone phosphate,DHB,positive,1,203.00847,2.309648198788151
979,Dihydroxyacetone phosphate,MAPS,negative,0,0.0,0.0
980,Dihydroxyacetone phosphate,MAPS,positive,0,0.0,0.0
981,Dihydroxyacetone phosphate,NEDC,negative,0,0.0,0.0
982,Dihydroxyacetone phosphate,NEDC,positive,0,0.0,0.0
983,Dihydroxyacetone phosphate,NOR,negative,1,8056.7773,3.9062152602330937
984,Dihydroxyacetone phosphate,NOR,positive,0,0.0,0.0
985,Dihydroxyacetone phosphate,pNA,negative,0,0.0,0.0
986,Dihydroxyacetone phosphate,pNA,positive,0,0.0,0.0
987,Dopamine,9AA,negative,1,462.97455,2.6664941592236446
988,Dopamine,9AA,positive,0,0.0,0.0
989,Dopamine,CHCA,negative,0,0.0,0.0
990,Dopamine,CHCA,positive,1,4449.5156,3.6484103276693536
991,Dopamine,CMBT,negative,0,0.0,0.0
992,Dopamine,CMBT,positive,1,506.42656,2.7053731955612186
993,Dopamine,ClCCA,negative,0,0.0,0.0
994,Dopamine,ClCCA,positive,1,1293.816527,3.112208234087884
995,Dopamine,DAN,negative,1,4171.5423,3.6204007481226363
996,Dopamine,DAN,positive,1,777.70166,2.8913711005059226
997,Dopamine,DHAP,negative,1,90.58036,1.961802346395284
998,Dopamine,DHAP,positive,1,2017.92794,3.305120818290416
999,Dopamine,DHB,positive,1,2413.7778200000002,3.3828771781571487
1000,Dopamine,MAPS,negative,0,0.0,0.0
1001,Dopamine,MAPS,positive,0,0.0,0.0
1002,Dopamine,NEDC,negative,0,0.0,0.0
1003,Dopamine,NEDC,positive,0,0.0,0.0
1004,Dopamine,NOR,negative,1,2661.85806,3.4253480175836466
1005,Dopamine,NOR,positive,1,249.3268,2.3985073476867367
1006,Dopamine,pNA,negative,1,263.59702,2.422584948676713
1007,Dopamine,pNA,positive,1,1134.66098,3.05524870418358
1008,Epinephrine,9AA,negative,1,474.44894,2.677103883488091
1009,Epinephrine,9AA,positive,0,0.0,0.0
1010,Epinephrine,CHCA,negative,0,0.0,0.0
1011,Epinephrine,CHCA,positive,1,11385.344529999998,4.0563843206325725
1012,Epinephrine,CMBT,negative,0,0.0,0.0
1013,Epinephrine,CMBT,positive,1,665.56645,2.8238434507188273
1014,Epinephrine,ClCCA,negative,0,0.0,0.0
1015,Epinephrine,ClCCA,positive,1,683.116,2.8351297477560102
1016,Epinephrine,DAN,negative,1,1635.3859,3.213885728722586
1017,Epinephrine,DAN,positive,1,257.71414,2.412820165694337
1018,Epinephrine,DHAP,negative,1,115.47093,2.066217543250549
1019,Epinephrine,DHAP,positive,1,827.3532,2.918215554301691
1020,Epinephrine,DHB,negative,0,0.0,0.0
1021,Epinephrine,DHB,positive,1,8488.0746,3.9288603500769037
1022,Epinephrine,MAPS,negative,0,0.0,0.0
1023,Epinephrine,MAPS,positive,0,0.0,0.0
1024,Epinephrine,NEDC,negative,0,0.0,0.0
1025,Epinephrine,NEDC,positive,0,0.0,0.0
1026,Epinephrine,NOR,negative,1,558.98975,2.7481800777933802
1027,Epinephrine,pNA,negative,1,84.95673,1.9342798855308028
1028,Epinephrine,pNA,positive,1,872.75058,2.94138747704068
1029,Estradiol,9AA,negative,0,0.0,0.0
1030,Estradiol,9AA,positive,0,0.0,0.0
1031,Estradiol,CHCA,negative,0,0.0,0.0
1032,Estradiol,CHCA,positive,0,0.0,0.0
1033,Estradiol,CMBT,negative,0,0.0,0.0
1034,Estradiol,CMBT,positive,0,0.0,0.0
1035,Estradiol,ClCCA,negative,0,0.0,0.0
1036,Estradiol,ClCCA,positive,0,0.0,0.0
1037,Estradiol,DAN,negative,1,302.21036,2.4817440360562113
1038,Estradiol,DHAP,negative,0,0.0,0.0
1039,Estradiol,DHAP,positive,0,0.0,0.0
1040,Estradiol,DHB,negative,0,0.0,0.0
1041,Estradiol,DHB,positive,1,29.534628,1.484792633402414
1042,Estradiol,MAPS,negative,0,0.0,0.0
1043,Estradiol,MAPS,positive,0,0.0,0.0
1044,Estradiol,NEDC,negative,0,0.0,0.0
1045,Estradiol,NEDC,positive,0,0.0,0.0
1046,Estradiol,NOR,negative,0,0.0,0.0
1047,Estradiol,NOR,positive,0,0.0,0.0
1048,Estradiol,pNA,negative,0,0.0,0.0
1049,Estradiol,pNA,positive,0,0.0,0.0
1050,Flavin adenine dinucleotide,9AA,negative,1,87294.48,4.940991757315216
1051,Flavin adenine dinucleotide,9AA,positive,0,0.0,0.0
1052,Flavin adenine dinucleotide,CHCA,negative,1,1260.6934,3.1009538312428346
1053,Flavin adenine dinucleotide,CHCA,positive,1,915.8878199999999,2.9623162035705444
1054,Flavin adenine dinucleotide,CMBT,negative,0,0.0,0.0
1055,Flavin adenine dinucleotide,CMBT,positive,1,150.78572,2.181230915058002
1056,Flavin adenine dinucleotide,ClCCA,negative,1,342.0882,2.535405781410842
1057,Flavin adenine dinucleotide,ClCCA,positive,1,422.07569,2.6264180714145544
1058,Flavin adenine dinucleotide,DAN,negative,1,8300.432,3.9191530147923603
1059,Flavin adenine dinucleotide,DAN,positive,1,367.32315,2.5662290161703973
1060,Flavin adenine dinucleotide,DHAP,negative,0,0.0,0.0
1061,Flavin adenine dinucleotide,DHAP,positive,1,83.45745,1.9266379647558654
1062,Flavin adenine dinucleotide,DHB,negative,1,6670.2563,3.824207625937774
1063,Flavin adenine dinucleotide,DHB,positive,1,3891.786,3.590260529694614
1064,Flavin adenine dinucleotide,MAPS,negative,0,0.0,0.0
1065,Flavin adenine dinucleotide,MAPS,positive,0,0.0,0.0
1066,Flavin adenine dinucleotide,NEDC,negative,0,0.0,0.0
1067,Flavin adenine dinucleotide,NEDC,positive,0,0.0,0.0
1068,Flavin adenine dinucleotide,NOR,negative,1,29202.8,4.465439365546253
1069,Flavin adenine dinucleotide,NOR,positive,1,315.45825,2.5003164221239236
1070,Flavin adenine dinucleotide,pNA,negative,0,0.0,0.0
1071,Flavin adenine dinucleotide,pNA,positive,1,13800.134849999999,4.1399147993598335
1072,Flavin mononucleotide,9AA,negative,0,0.0,0.0
1073,Flavin mononucleotide,9AA,positive,1,2524.7508369999996,3.4023905055806605
1074,Flavin mononucleotide,CHCA,negative,0,0.0,0.0
1075,Flavin mononucleotide,CHCA,positive,1,82329.29139999999,4.915559652557008
1076,Flavin mononucleotide,CMBT,negative,0,0.0,0.0
1077,Flavin mononucleotide,CMBT,positive,1,5678.264574000001,3.754292101180691
1078,Flavin mononucleotide,ClCCA,negative,0,0.0,0.0
1079,Flavin mononucleotide,ClCCA,positive,1,12585.72515,4.099912748829828
1080,Flavin mononucleotide,DAN,negative,0,0.0,0.0
1081,Flavin mononucleotide,DAN,positive,1,4300.58347,3.6336283545780503
1082,Flavin mononucleotide,DHAP,negative,0,0.0,0.0
1083,Flavin mononucleotide,DHB,negative,0,0.0,0.0
1084,Flavin mononucleotide,DHB,positive,1,36860.891,4.566577610584629
1085,Flavin mononucleotide,MAPS,negative,0,0.0,0.0
1086,Flavin mononucleotide,MAPS,positive,1,83.457275,1.9266370648753566
1087,Flavin mononucleotide,NEDC,negative,0,0.0,0.0
1088,Flavin mononucleotide,NEDC,positive,0,0.0,0.0
1089,Flavin mononucleotide,NOR,negative,0,0.0,0.0
1090,Flavin mononucleotide,NOR,positive,1,23879.19113,4.378037798436065
1091,Flavin mononucleotide,pNA,negative,0,0.0,0.0
1092,Flavin mononucleotide,pNA,positive,1,20899.8842,4.320164659080349
1093,Folic acid,9AA,negative,0,0.0,0.0
1094,Folic acid,9AA,positive,1,25576.87066,4.407864386932945
1095,Folic acid,CHCA,positive,1,4329.927,3.6365808635348835
1096,Folic acid,CMBT,negative,0,0.0,0.0
1097,Folic acid,CMBT,positive,1,4646.3194539999995,3.6672025266516592
1098,Folic acid,ClCCA,negative,0,0.0,0.0
1099,Folic acid,ClCCA,positive,1,26828.2706,4.4286088657878135
1100,Folic acid,DAN,positive,1,35112.4389,4.545473364986778
1101,Folic acid,DHAP,negative,0,0.0,0.0
1102,Folic acid,DHAP,positive,1,3203.71274,3.505789106858256
1103,Folic acid,DHB,negative,0,0.0,0.0
1104,Folic acid,DHB,positive,1,132651.9207,5.12271681654925
1105,Folic acid,MAPS,negative,0,0.0,0.0
1106,Folic acid,MAPS,positive,0,0.0,0.0
1107,Folic acid,NEDC,negative,0,0.0,0.0
1108,Folic acid,NEDC,positive,0,0.0,0.0
1109,Folic acid,NOR,negative,0,0.0,0.0
1110,Folic acid,NOR,positive,1,16162.763,4.208542474006023
1111,Folic acid,pNA,negative,0,0.0,0.0
1112,Folic acid,pNA,positive,1,12069.85643,4.081738084482446
1113,"Fructose 1,6-bisphosphate",9AA,negative,1,378102.03,5.577610157677287
1114,"Fructose 1,6-bisphosphate",9AA,positive,0,0.0,0.0
1115,"Fructose 1,6-bisphosphate",CHCA,negative,1,1860.1829,3.2697890537098453
1116,"Fructose 1,6-bisphosphate",CHCA,positive,1,5499.75374,3.7404222027114358
1117,"Fructose 1,6-bisphosphate",CMBT,positive,0,0.0,0.0
1118,"Fructose 1,6-bisphosphate",ClCCA,negative,1,38.12349,1.592437588961591
1119,"Fructose 1,6-bisphosphate",ClCCA,positive,1,960.0417625,2.982742260539736
1120,"Fructose 1,6-bisphosphate",DAN,negative,0,0.0,0.0
1121,"Fructose 1,6-bisphosphate",DAN,positive,0,0.0,0.0
1122,"Fructose 1,6-bisphosphate",DHAP,negative,1,47.70386,1.6875633823700387
1123,"Fructose 1,6-bisphosphate",DHAP,positive,1,29.784658,1.4883343331901986
1124,"Fructose 1,6-bisphosphate",DHB,negative,1,2310.8926,3.3639676548735973
1125,"Fructose 1,6-bisphosphate",DHB,positive,1,4166.16636,3.6198408385393126
1126,"Fructose 1,6-bisphosphate",MAPS,negative,0,0.0,0.0
1127,"Fructose 1,6-bisphosphate",MAPS,positive,0,0.0,0.0
1128,"Fructose 1,6-bisphosphate",NEDC,negative,0,0.0,0.0
1129,"Fructose 1,6-bisphosphate",NEDC,positive,0,0.0,0.0
1130,"Fructose 1,6-bisphosphate",NOR,negative,1,294745.44,5.469448568312699
1131,"Fructose 1,6-bisphosphate",NOR,positive,1,968.0625,2.9863517879174206
1132,"Fructose 1,6-bisphosphate",pNA,negative,0,0.0,0.0
1133,"Fructose 1,6-bisphosphate",pNA,positive,0,0.0,0.0
1134,Fumaric acid,9AA,positive,0,0.0,0.0
1135,Fumaric acid,CHCA,negative,1,553.35565,2.7437884782222257
1136,Fumaric acid,CHCA,positive,1,66.91542,1.831968390784279
1137,Fumaric acid,CMBT,negative,1,1946.1447,3.289398226854618
1138,Fumaric acid,CMBT,positive,1,184.48503,2.26830886462092
1139,Fumaric acid,ClCCA,negative,1,51.43933,1.7196571342163356
1140,Fumaric acid,ClCCA,positive,0,0.0,0.0
1141,Fumaric acid,DAN,negative,1,20517.424,4.312143999988088
1142,Fumaric acid,DAN,positive,1,55.244987,1.7500838207344058
1143,Fumaric acid,DHB,negative,1,954.7522,2.9803453063737866
1144,Fumaric acid,DHB,positive,1,268.24393,2.430145921079692
1145,Fumaric acid,MAPS,negative,1,1195.0344,3.077743670885945
1146,Fumaric acid,MAPS,positive,0,0.0,0.0
1147,Fumaric acid,NEDC,negative,1,144.5076,2.162885677527172
1148,Fumaric acid,NEDC,positive,0,0.0,0.0
1149,Fumaric acid,NOR,negative,1,40922.695,4.611974839254772
1150,Fumaric acid,NOR,positive,0,0.0,0.0
1151,Fumaric acid,pNA,negative,1,8909.922,3.949922642173372
1152,Fumaric acid,pNA,positive,0,0.0,0.0
1153,GM3 Ganglioside 18:0,9AA,negative,1,13315.675638,4.124395821511017
1154,GM3 Ganglioside 18:0,9AA,positive,0,0.0,0.0
1155,GM3 Ganglioside 18:0,CHCA,negative,1,111.033455,2.0493477293874225
1156,GM3 Ganglioside 18:0,CHCA,positive,1,829.34797,2.9192601282574806
1157,GM3 Ganglioside 18:0,CMBT,negative,1,98.3645,1.9972312515212565
1158,GM3 Ganglioside 18:0,CMBT,positive,1,1695.0637800000002,3.2294421797492547
1159,GM3 Ganglioside 18:0,ClCCA,negative,0,0.0,0.0
1160,GM3 Ganglioside 18:0,ClCCA,positive,1,1567.6145700000002,3.19551624461594
1161,GM3 Ganglioside 18:0,DAN,negative,1,2119.0862,3.3263535191472777
1162,GM3 Ganglioside 18:0,DAN,positive,1,1825.0731,3.2615181588999143
1163,GM3 Ganglioside 18:0,DHAP,negative,1,3301.0383,3.518782106292672
1164,GM3 Ganglioside 18:0,DHAP,positive,1,3163.3670295,3.5002868508186817
1165,GM3 Ganglioside 18:0,DHB,negative,1,607.80054,2.784475028977556
1166,GM3 Ganglioside 18:0,DHB,positive,1,16650.940724,4.221464856257166
1167,GM3 Ganglioside 18:0,MAPS,negative,0,0.0,0.0
1168,GM3 Ganglioside 18:0,MAPS,positive,0,0.0,0.0
1169,GM3 Ganglioside 18:0,NEDC,negative,0,0.0,0.0
1170,GM3 Ganglioside 18:0,NEDC,positive,1,60.192596,1.78669887785035
1171,GM3 Ganglioside 18:0,NOR,negative,1,5843.200629,3.766725116668828
1172,GM3 Ganglioside 18:0,NOR,positive,1,2550.5032,3.406796117344508
1173,GM3 Ganglioside 18:0,pNA,negative,0,0.0,0.0
1174,GM3 Ganglioside 18:0,pNA,positive,1,5043.531550000001,3.702820842585612
1175,GlcCer d18:1/18:0,9AA,negative,1,4551.7453,3.658273354701202
1176,GlcCer d18:1/18:0,9AA,positive,1,27952.90187,4.446442436277514
1177,GlcCer d18:1/18:0,CHCA,negative,0,0.0,0.0
1178,GlcCer d18:1/18:0,CHCA,positive,1,193097.4124,5.285778703148872
1179,GlcCer d18:1/18:0,CMBT,negative,0,0.0,0.0
1180,GlcCer d18:1/18:0,CMBT,positive,1,314340.0769,5.4974011366820905
1181,GlcCer d18:1/18:0,ClCCA,negative,1,46.026978,1.6723470714508917
1182,GlcCer d18:1/18:0,ClCCA,positive,1,159941.3075,5.203963357326411
1183,GlcCer d18:1/18:0,DAN,negative,1,7506.8738,3.875516963946079
1184,GlcCer d18:1/18:0,DAN,positive,1,87897.6469,4.943982189654131
1185,GlcCer d18:1/18:0,DHAP,negative,1,1101.69616,3.0424558622013143
1186,GlcCer d18:1/18:0,DHAP,positive,1,128777.344,5.10984283606682
1187,GlcCer d18:1/18:0,DHB,negative,0,0.0,0.0
1188,GlcCer d18:1/18:0,DHB,positive,1,349990.48600000003,5.544057479698296
1189,GlcCer d18:1/18:0,MAPS,negative,1,880.29021,2.9451189456961653
1190,GlcCer d18:1/18:0,MAPS,positive,1,4375.015977,3.641078898953864
1191,GlcCer d18:1/18:0,NEDC,negative,1,2400.2512,3.3804375949038983
1192,GlcCer d18:1/18:0,NEDC,positive,1,4179.16779,3.6211937145043676
1193,GlcCer d18:1/18:0,NOR,negative,1,1195.0430000000001,3.0777467936381973
1194,GlcCer d18:1/18:0,NOR,positive,1,106785.76222,5.028517418880421
1195,GlcCer d18:1/18:0,pNA,negative,1,1103.3157899999999,3.0430932819470438
1196,GlcCer d18:1/18:0,pNA,positive,1,176741.39200000002,5.247340728361264
1197,Gluconic acid,9AA,negative,1,51773.508,4.714115980594938
1198,Gluconic acid,9AA,positive,0,0.0,0.0
1199,Gluconic acid,CHCA,negative,1,824.0963,2.9165046396019014
1200,Gluconic acid,CHCA,positive,1,1648.81715,3.2174358138221377
1201,Gluconic acid,CMBT,negative,1,292.514,2.4676288210103445
1202,Gluconic acid,CMBT,positive,1,331.53247,2.5218340582205827
1203,Gluconic acid,ClCCA,negative,1,99.8487,2.0036703042695043
1204,Gluconic acid,ClCCA,positive,1,538.739644,2.732184318265552
1205,Gluconic acid,DAN,negative,1,8889.631,3.948932585502616
1206,Gluconic acid,DAN,positive,1,164.23254,2.2180955790062504
1207,Gluconic acid,DHAP,negative,1,501.25204,2.7009217094002644
1208,Gluconic acid,DHAP,positive,0,0.0,0.0
1209,Gluconic acid,DHB,negative,1,807.33484,2.907591297706962
1210,Gluconic acid,DHB,positive,1,2468.88367,3.3926764987386835
1211,Gluconic acid,MAPS,negative,0,0.0,0.0
1212,Gluconic acid,MAPS,positive,0,0.0,0.0
1213,Gluconic acid,NEDC,negative,0,0.0,0.0
1214,Gluconic acid,NEDC,positive,0,0.0,0.0
1215,Gluconic acid,NOR,negative,1,6609.245,3.8202175563352943
1216,Gluconic acid,NOR,positive,0,0.0,0.0
1217,Gluconic acid,pNA,negative,1,618.07935,2.7917463179353392
1218,Gluconic acid,pNA,positive,1,33.65325,1.5397439717292527
1219,Glucosamine,9AA,positive,0,0.0,0.0
1220,Glucosamine,CHCA,positive,1,6168.55786,3.790254041530395
1221,Glucosamine,CMBT,negative,0,0.0,0.0
1222,Glucosamine,CMBT,positive,1,1115.85783,3.047997893280208
1223,Glucosamine,ClCCA,negative,0,0.0,0.0
1224,Glucosamine,ClCCA,positive,1,1161.573525,3.065420428651913
1225,Glucosamine,DAN,negative,1,19.298597,1.307466021350899
1226,Glucosamine,DAN,positive,1,2399.4683800000003,3.380295989629508
1227,Glucosamine,DHAP,negative,0,0.0,0.0
1228,Glucosamine,DHAP,positive,1,916.631306,2.9626682215792686
1229,Glucosamine,DHB,negative,0,0.0,0.0
1230,Glucosamine,DHB,positive,1,2295.217316,3.3610129876777766
1231,Glucosamine,MAPS,positive,0,0.0,0.0
1232,Glucosamine,NEDC,negative,1,65.2711,1.8213241792822898
1233,Glucosamine,NEDC,positive,0,0.0,0.0
1234,Glucosamine,NOR,positive,1,300.56247,2.479377291819459
1235,Glucosamine,pNA,negative,0,0.0,0.0
1236,Glucosamine,pNA,positive,1,284.5748,2.4557198813121004
1237,Glucosamine 6-phosphate,9AA,negative,1,73870.308066,4.868475789298719
1238,Glucosamine 6-phosphate,9AA,positive,0,0.0,0.0
1239,Glucosamine 6-phosphate,CHCA,negative,1,169.86076,2.232642333801918
1240,Glucosamine 6-phosphate,CHCA,positive,1,2536.30953,3.40437345065538
1241,Glucosamine 6-phosphate,CMBT,negative,0,0.0,0.0
1242,Glucosamine 6-phosphate,CMBT,positive,1,794.91614,2.900867311639881
1243,Glucosamine 6-phosphate,ClCCA,negative,0,0.0,0.0
1244,Glucosamine 6-phosphate,ClCCA,positive,1,707.726506,2.850478675451335
1245,Glucosamine 6-phosphate,DAN,negative,1,6458.074498,3.8101702936596893
1246,Glucosamine 6-phosphate,DAN,positive,0,0.0,0.0
1247,Glucosamine 6-phosphate,DHAP,negative,1,258.68463,2.414446245725863
1248,Glucosamine 6-phosphate,DHAP,positive,1,114.67246,2.063229971797651
1249,Glucosamine 6-phosphate,DHB,negative,1,78.6942,1.9014267153778739
1250,Glucosamine 6-phosphate,DHB,positive,1,2546.95875,3.406192392740082
1251,Glucosamine 6-phosphate,MAPS,negative,0,0.0,0.0
1252,Glucosamine 6-phosphate,MAPS,positive,0,0.0,0.0
1253,Glucosamine 6-phosphate,NEDC,negative,0,0.0,0.0
1254,Glucosamine 6-phosphate,NEDC,positive,0,0.0,0.0
1255,Glucosamine 6-phosphate,NOR,negative,1,47334.56623,4.6751875765330135
1256,Glucosamine 6-phosphate,NOR,positive,0,0.0,0.0
1257,Glucosamine 6-phosphate,pNA,negative,1,1773.1157,3.248981939189647
1258,Glucosamine 6-phosphate,pNA,positive,1,209.155214,2.3225401694227696
1259,Glucose,9AA,negative,1,3655.2684600000002,3.5630380761253044
1260,Glucose,9AA,positive,0,0.0,0.0
1261,Glucose,CHCA,negative,0,0.0,0.0
1262,Glucose,CHCA,positive,1,2785.4507,3.4450513635926985
1263,Glucose,CMBT,negative,0,0.0,0.0
1264,Glucose,ClCCA,negative,0,0.0,0.0
1265,Glucose,ClCCA,positive,1,600.75289,2.7794181847103228
1266,Glucose,DAN,negative,1,2643.3144,3.422313090022221
1267,Glucose,DAN,positive,1,1188.795,3.0754721395116458
1268,Glucose,DHAP,negative,1,48.382416,1.693572333668024
1269,Glucose,DHAP,positive,1,1132.82044,3.0545442819892203
1270,Glucose,DHB,negative,0,0.0,0.0
1271,Glucose,DHB,positive,1,1022.11884,3.0099260819610874
1272,Glucose,MAPS,negative,0,0.0,0.0
1273,Glucose,MAPS,positive,0,0.0,0.0
1274,Glucose,NEDC,negative,0,0.0,0.0
1275,Glucose,NEDC,positive,0,0.0,0.0
1276,Glucose,NOR,negative,1,3369.0253000000002,3.5276331612894833
1277,Glucose,NOR,positive,0,0.0,0.0
1278,Glucose,pNA,negative,1,338.10986,2.530340417561445
1279,Glucose,pNA,positive,1,1996.281,3.3004391706114435
1280,Glucose 6-phosphate,9AA,negative,1,122295.45362,5.087413863450058
1281,Glucose 6-phosphate,9AA,positive,0,0.0,0.0
1282,Glucose 6-phosphate,CHCA,negative,1,591.4028,2.772617102552877
